cp_active,propensity_score
0,0.07695840575080452
0,0.1464466756721888
0,0.1968820816108473
0,0.2382801199733227
0,0.26826132703961025
0,0.27746732019024367
0,0.31861773130708154
0,0.47553510808432753
0,0.5133754546696844
0,0.5092465119822354
0,0.5783403189202357
0,0.5504938825897989
0,0.0014261643204316486
0,0.0026172000431485313
0,0.0018973402375474116
0,0.001292712707518256
0,0.007029528196950525
0,0.011727381841951573
0,0.018751750818679525
0,0.020872647218451217
1,0.043274564687177414
1,0.04658827439284033
1,0.056747003708373864
1,0.04460938623756208
1,0.04950834012845305
1,0.07361022556964252
1,0.09044474702758663
1,0.11197502474061498
1,0.09274418559907137
0,4.267203659398907e-05
0,6.352123485751434e-05
0,5.1385288942264704e-05
0,5.181065225991227e-05
0,0.0003034480814496098
0,0.0008155767698569085
0,0.0014860531413708456
0,0.002109907481887595
0,0.00375056809163126
0,0.004575022170951674
0,0.003532103608079198
0,0.0037866106973606494
0,0.0038799443039272976
0,0.006044635468992499
0,0.007260233964518636
0,0.011690523274259792
0,0.010764258123895382
0,0.0009788798753299513
0,0.0021414205345122376
0,0.0018405056114013307
0,0.0017537598318438422
0,0.01047652118189859
0,0.021872547380701806
0,0.04230211667379731
0,0.057024486031450376
0,0.10215958750891387
0,0.1110609653442812
0,0.12056679596284582
0,0.15106490482087165
0,0.16628711343946523
0,0.21715303370840577
0,0.2192933540656507
0,0.22172255253364762
0,0.20733978470452916
0,0.001986592517438635
0,0.004479788563061149
0,0.005153121844216407
0,0.006833324129081999
0,0.04112861755694973
0,0.11689729646603834
0,0.2306699736569539
0,0.21338919331264478
0,0.2642836666830307
0,0.23634370675999553
0,0.24607341500924979
0,0.24150676645091518
0,0.2835286259061949
0,0.40432911222698464
0,0.4936719001440623
0,0.6059684439816265
0,0.6006004474705706
0,2.4264328512499745e-05
0,4.114395741569211e-05
0,3.917487148701576e-05
0,3.544797156870677e-05
0,0.00020093310971279466
0,0.0003606395701524676
0,0.0007572657315067002
0,0.000980987612260666
0,0.0016998820825006524
0,0.001555636393789766
0,0.0014782272696365587
0,0.0012080495604756597
0,0.001543130931488367
0,0.002053425390465915
0,0.003229318225691423
0,0.004387355034240018
0,0.0047986468349539456
0,0.004823925403822907
0,0.011066777060574528
0,0.008825686659517667
0,0.008089254856822348
0,0.05323563650957243
0,0.1367543090767746
0,0.2195675071482283
0,0.25059936546636963
0,0.3550191476023124
0,0.35560772796608364
0,0.40714108025719103
0,0.4041753407897385
0,0.42472251244631837
0,0.49169815385258636
0,0.5523221182101126
0,0.5077779078864018
0,0.4371076479791204
0,0.0009351076574183431
0,0.0019414513136511299
0,0.0017749274260601144
0,0.0018768357407106641
0,0.007929625340938887
0,0.017252008668325425
0,0.025933652987096715
0,0.04400945781500989
0,0.07520330351555139
0,0.059663646951221144
0,0.05936483509017289
0,0.064839123859104
0,0.11068863404935674
0,0.12316961695817139
0,0.12028154507217059
0,0.13329724443109242
0,0.11300277410953874
0,0.009771337434910309
0,0.01632418767978536
